Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
449	0.1125	0.09856	1.313	1.199	1.36	1.173
450	0.09856	0.08937	1.217	1.129	1.228	0.9994
451	0.09796	0.08831	1.337	1.139	1.272	1.074
452	0.08312	0.1062	0.9911	1.438	0.8936	1.206
453	0.08569	0.1118	1.034	1.27	1.023	1.428
454	0.09612	0.1093	1.359	1.813	1.42	1.538
455	0.07167	0.1164	0.7791	1.332	0.7659	1.342
456	0.1086	0.07762	1.389	0.8961	1.278	0.8647
457	0.0792	0.1105	0.8458	1.416	0.8668	1.356
458	0.07838	0.07035	0.8609	0.7849	0.9121	0.7811
459	0.09742	0.09726	1.171	1.229	1.145	1.263
460	0.09972	0.1044	1.293	1.152	1.123	1.331
461	0.07964	0.096	0.9433	1.188	0.9433	1.17
462	0.09014	0.08566	1.146	1.056	1.198	1.064
463	0.08068	0.08428	0.9328	1.007	0.8897	1.019
464	0.11	0.08288	1.326	0.942	1.257	0.9121
465	0.1066	0.1257	1.324	1.81	1.169	1.501
466	0.0916	0.09459	1.133	1.115	1.037	1.124
467	0.1028	0.08129	1.327	0.9519	1.155	0.9322
468	0.08347	0.04461	0.9939	0.5131	0.9898	0.6155
469	0.08913	0.09273	1.159	1.156	1.172	1.15
470	0.06415	0.0902	0.7269	1.077	0.6652	1.036
471	0.1026	0.09688	1.324	1.251	1.146	1.188
472	0.108	0.08481	1.443	1.135	1.349	1.008
473	0.1157	0.08161	1.445	0.9316	1.241	0.8557
474	0.08875	0.08349	1.047	0.9421	1.076	1.084
475	0.0459	0.08529	0.6264	1.097	0.5317	1.078
476	0.07848	0.1031	1.064	1.257	0.8646	1.24
477	0.1206	0.09532	1.554	1.133	1.879	1.233
478	0.08311	0.09139	0.927	1.124	0.9373	1.041
479	0.06722	0.1092	0.7318	1.389	0.6992	1.303
480	0.1141	0.1128	1.426	1.458	1.458	1.266
481	0.06527	0.09075	0.8721	1.188	0.7698	1.016
482	0.09301	0.07963	1.116	0.9153	1.218	0.9081
