Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
373	0.0	0.914	0.4916	0.914	0.5383	1.188
374	0.0	0.4973	0.669	0.4973	0.7536	0.633
375	0.0	0.3307	0.704	0.3307	0.781	0.4166
376	0.0	0.5553	0.5306	0.5553	0.6651	0.6462
377	0.0	0.2115	0.2974	0.2115	0.424	0.2645
378	0.0	0.7469	0.4869	0.7469	0.6606	0.9898
379	0.0	0.2402	0.2493	0.2402	0.3241	0.3331
380	0.0	0.5131	0.5888	0.5131	0.7472	0.5996
381	0.0	0.2645	0.2838	0.2645	0.3977	0.3826
382	0.0	0.2701	0.2165	0.2701	0.263	0.3034
383	0.0	0.3544	0.5759	0.3544	0.6849	0.403
384	0.0	0.2309	0.289	0.2309	0.4534	0.2956
385	0.0	0.2665	0.3178	0.2665	0.3623	0.3659
386	0.0	0.426	0.9268	0.426	1.114	0.5377
387	0.0	0.3145	0.239	0.3145	0.3012	0.4475
388	0.0	0.4813	0.1653	0.4813	0.1683	0.5527
389	0.0	0.3632	0.2599	0.3632	0.3525	0.5409
390	0.0	0.2127	0.2492	0.2127	0.349	0.2657
391	0.0	0.2687	0.2613	0.2687	0.3473	0.4088
392	0.0	0.6128	0.3663	0.6128	0.479	0.6349
393	0.0	0.4787	0.3389	0.4787	0.3694	0.5976
394	0.0	0.3688	0.3042	0.3688	0.4519	0.4823
395	0.0	0.5844	0.9621	0.5844	1.226	0.6846
396	0.0	0.2279	0.3363	0.2279	0.3998	0.2952
397	0.0	0.2541	0.347	0.2541	0.4628	0.3333
398	0.0	0.3387	0.3743	0.3387	0.3747	0.3876
399	0.0	0.293	0.3036	0.293	0.3715	0.4323
400	0.0	0.2756	0.353	0.2756	0.4383	0.3762
401	0.0	0.3314	0.3544	0.3314	0.4297	0.3775
402	0.0	0.5233	0.6877	0.5233	0.7435	0.6263
403	0.0	0.3932	0.3635	0.3932	0.4613	0.5017
404	0.0	0.2503	0.3261	0.2503	0.4343	0.3486
405	0.0	0.2228	0.2362	0.2228	0.363	0.3105
406	0.0	0.5578	0.6181	0.5578	0.7162	0.6465
407	0.0	0.3055	0.2486	0.3055	0.3167	0.4252
408	0.0	0.2973	0.5023	0.2973	0.6104	0.3874
409	0.0	0.3626	0.5522	0.3626	0.6702	0.4254
410	0.0	0.1993	0.1815	0.1993	0.2532	0.3029
411	0.0	0.3174	0.4498	0.3174	0.5915	0.4745
412	0.0	0.3266	0.3915	0.3266	0.4811	0.4516
413	0.0	0.884	0.4533	0.884	0.4737	1.03
414	0.0	0.2774	0.2904	0.2774	0.4822	0.3939
415	0.0	0.3272	0.5848	0.3272	0.73	0.3686
416	0.0	0.641	0.3364	0.641	0.4139	0.8082
417	0.0	0.3689	0.2948	0.3689	0.3339	0.4821
418	0.0	0.9074	0.4802	0.9074	0.575	1.065
419	0.0	0.2513	0.2659	0.2513	0.3993	0.3595
420	0.0	0.2224	0.244	0.2224	0.3065	0.3119
421	0.0	0.2704	0.3086	0.2704	0.4024	0.3986
422	0.0	0.6257	0.466	0.6257	0.5832	0.7401
423	0.0	0.2763	0.3038	0.2763	0.43	0.4117
424	0.0	0.6124	0.5437	0.6124	0.7042	0.8177
425	0.0	0.5845	0.3818	0.5845	0.4526	0.7158
426	0.0	0.2992	0.3724	0.2992	0.4703	0.3685
427	0.0	0.65	0.7499	0.65	0.8141	0.7982
428	0.0	0.3874	0.266	0.3874	0.3293	0.51
429	0.0	0.7203	0.5746	0.7203	0.6723	0.892
430	0.0	0.6818	0.4465	0.6818	0.5382	0.8028
431	0.0	0.5689	0.1794	0.5689	0.2113	0.6327
432	0.0	0.4326	0.3476	0.4326	0.4473	0.5187
433	0.0	0.5665	0.4033	0.5665	0.4717	0.7607
434	0.0	0.2345	0.2212	0.2345	0.2892	0.2816
435	0.0	0.6083	0.8504	0.6083	0.9808	0.6216
436	0.0	0.2867	0.2967	0.2867	0.3727	0.3634
