Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
290	0.0	0.8103	1.167	1.794	0.8684	1.203
291	0.0	0.6675	1.581	1.131	1.574	1.189
292	0.0	0.594	1.666	0.9119	1.51	1.07
293	0.0	0.4823	0.8466	0.7699	0.8612	0.7076
294	0.0	0.635	0.7132	1.132	0.5804	1.13
295	0.0	0.7711	1.164	1.396	1.197	1.372
296	0.0	0.4241	1.211	0.6631	1.24	0.6359
297	0.0	0.4123	1.012	0.9076	0.9219	0.774
298	0.0	0.5026	0.9674	0.8109	1.007	0.839
299	0.0	0.4514	0.7419	0.7104	0.7716	0.7135
300	0.0	0.5727	0.9338	0.8475	1.179	1.204
301	0.0	0.6027	1.452	1.839	1.075	0.9146
302	0.0	0.5653	0.8019	0.9024	0.806	0.9485
303	0.0	0.5871	1.111	1.102	0.8626	0.8749
304	0.0	0.5674	1.146	0.9544	1.155	0.9498
305	0.0	0.6721	1.301	1.197	1.327	1.145
306	0.0	0.713	0.9255	1.111	0.8485	1.278
307	0.0	0.7378	1.154	1.439	1.029	1.335
308	0.0	0.6448	1.307	1.165	1.277	1.008
309	0.0	0.4489	1.013	0.6826	1.058	0.7202
310	0.0	0.6407	1.246	1.136	1.237	1.183
311	0.0	0.5459	0.9486	0.9135	0.9962	0.7654
312	0.0	0.5142	0.9189	0.8638	1.07	0.9308
313	0.0	0.5747	0.7079	0.9417	0.6402	1.036
314	0.0	0.5578	0.9079	0.9917	0.9654	0.924
315	0.0	0.5033	1.058	1.194	0.7713	0.8634
316	0.0	0.7607	1.752	1.382	1.685	1.269
317	0.0	0.7576	0.782	2.221	0.66	1.471
318	0.0	0.6264	0.8256	1.03	0.8455	1.106
319	0.0	0.6321	1.472	1.139	1.854	1.225
320	0.0	0.6209	1.084	1.111	1.022	1.053
321	0.0	0.5461	1.041	0.9208	0.9804	0.9858
322	0.0	0.9319	1.087	1.578	1.159	1.916
323	0.0	0.6453	1.389	1.163	1.47	1.178
324	0.0	0.5226	0.9124	0.8692	1.004	0.9591
325	0.0	0.5557	0.999	0.9955	1.151	1.398
326	0.0	0.6614	0.8133	1.395	0.9792	1.447
327	0.0	0.5646	0.9805	1.001	0.9803	1.074
328	0.0	0.5794	0.7233	0.9418	0.6426	0.9505
329	0.0	0.6299	1.069	1.414	1.1	1.272
330	0.0	0.6645	1.244	1.079	1.284	1.093
331	0.0	0.7063	1.139	1.344	1.082	1.252
332	0.0	0.5629	1.256	1.13	0.9703	0.8302
333	0.0	0.4987	0.6515	0.7602	0.6287	0.8925
334	0.0	0.4669	1.051	0.7806	1.143	0.6848
335	0.0	0.8382	0.8211	1.571	0.7542	1.561
336	0.0	0.8704	1.417	1.753	1.519	1.513
337	0.0	0.45	0.9101	0.7262	0.9318	0.7588
338	0.0	0.5173	0.9461	0.7984	0.9897	0.9491
339	0.0	0.4587	1.077	0.7274	1.143	0.7369
340	0.0	0.3688	0.8009	0.6547	0.6918	0.5669
341	0.0	0.8505	1.561	1.779	1.474	1.555
342	0.0	0.7459	1.761	1.498	1.689	1.368
343	0.0	0.5633	0.9006	0.9061	0.9618	1.013
344	0.0	0.3291	1.076	0.529	0.983	0.5539
345	0.0	0.6882	1.156	1.261	0.9341	1.231
346	0.0	0.5331	0.8148	0.8367	0.8091	0.9349
347	0.0	0.5586	0.9493	0.9227	0.8875	1.043
348	0.0	0.6273	1.06	1.078	1.029	0.9832
349	0.0	0.6085	0.5683	0.9866	0.5837	1.148
350	0.0	0.7261	1.225	1.178	1.544	1.372
351	0.0	0.7254	2.18	1.762	1.232	1.085
352	0.0	0.8238	1.122	1.489	1.008	1.509
353	0.0	0.4372	1.12	0.6641	1.178	0.6889
354	0.0	0.4903	0.8713	0.8041	0.6802	0.7354
355	0.0	0.6456	0.9537	1.156	0.9677	1.223
356	0.0	0.4992	0.8661	0.9068	0.7721	0.7746
357	0.0	0.454	1.467	0.7749	1.224	0.7431
358	0.0	0.51	0.7338	0.8655	0.8948	0.9724
359	0.0	0.5634	0.7427	0.8997	0.7865	0.9956
360	0.0	0.7612	0.9157	1.341	0.9191	1.354
361	0.0	0.7644	1.321	1.342	1.354	1.372
362	0.0	0.5834	0.8336	0.953	0.9075	1.005
363	0.0	0.8047	0.8058	1.409	0.8358	1.572
364	0.0	0.5913	1.075	0.9559	1.1	1.069
365	0.0	0.6186	0.797	1.017	0.8379	1.048
366	0.0	0.4885	0.6977	0.764	0.7676	0.8121
367	0.0	0.5845	0.9273	0.8885	1.0	0.9881
368	0.0	0.7677	0.98	1.396	1.052	1.504
369	0.0	0.4702	1.067	0.8003	0.8641	0.6503
370	0.0	0.441	0.9486	0.702	0.8282	0.7182
371	0.0	0.6586	1.026	1.142	1.015	1.268
372	0.0	0.5019	0.9501	0.8388	1.024	0.7845
373	0.0	0.5628	0.8612	1.028	0.8476	1.17
374	0.0	0.5753	0.6273	0.9216	0.5887	0.9953
375	0.0	0.6351	1.464	1.01	1.511	1.157
376	0.0	0.7878	1.243	1.336	1.497	1.458
377	0.0	0.6624	1.215	1.219	1.338	1.009
378	0.0	0.4631	1.003	0.7265	1.136	0.8407
379	0.0	0.6643	1.091	1.093	1.131	1.181
380	0.0	0.6641	0.8405	1.128	0.8844	1.063
381	0.0	0.452	0.725	0.7235	0.5529	0.7479
382	0.0	0.6284	0.7046	1.028	0.6303	1.107
383	0.0	0.6772	1.314	1.069	1.309	1.202
384	0.0	0.5244	1.228	0.8948	0.7762	0.8766
385	0.0	0.3889	1.451	0.6217	1.136	0.5569
386	0.0	0.7553	0.8811	1.545	0.9649	1.875
387	0.0	0.7482	1.214	2.149	1.066	1.255
388	0.0	0.7837	1.14	1.422	1.082	1.403
389	0.0	0.7648	1.396	1.372	1.409	1.311
390	0.0	0.6744	0.7965	1.085	0.8146	1.213
391	0.0	0.7564	1.13	1.422	1.141	1.414
392	0.0	0.4692	1.266	0.769	1.507	0.8404
393	0.0	0.796	1.29	1.37	1.221	1.528
394	0.0	0.8167	1.335	1.623	1.065	1.339
395	0.0	0.7479	1.625	1.22	1.291	1.526
396	0.0	0.5052	1.117	0.8915	1.149	0.9278
397	0.0	0.4438	0.9961	0.7082	1.002	0.7257
398	0.0	0.5763	0.9646	0.8802	0.9652	1.161
399	0.0	0.5942	0.9895	0.9654	1.031	1.011
400	0.0	0.762	1.46	1.351	1.606	1.806
