Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
310	0.7696	0.0	1.281	1.139	0.7696	0.7833
311	1.272	0.0	1.757	1.818	1.272	1.359
312	0.724	0.0	1.068	1.106	0.724	0.6938
313	0.8822	0.0	1.384	1.514	0.8822	0.8875
314	1.445	0.0	1.635	1.654	1.445	1.476
315	1.167	0.0	1.606	1.848	1.167	1.267
316	0.5441	0.0	0.7309	1.078	0.5441	0.9624
317	0.827	0.0	1.419	1.174	0.827	0.7619
318	0.5975	0.0	0.7654	0.9247	0.5975	1.004
319	0.9864	0.0	1.591	1.285	0.9864	0.9098
320	1.153	0.0	1.59	1.609	1.153	1.254
321	1.114	0.0	1.45	1.634	1.114	1.215
322	0.4745	0.0	0.4915	1.578	0.4745	0.8454
323	1.267	0.0	1.646	1.513	1.267	1.174
324	1.084	0.0	1.3	1.37	1.084	1.204
325	1.372	0.0	1.645	0.8933	1.372	0.6737
326	1.244	0.0	1.478	1.369	1.244	1.133
327	0.9264	0.0	1.232	1.749	0.9264	1.259
328	1.205	0.0	1.635	1.536	1.205	1.245
329	1.226	0.0	1.597	1.349	1.226	1.12
330	0.7746	0.0	1.364	1.499	0.7746	0.8962
331	0.819	0.0	1.09	1.393	0.819	0.8085
332	1.219	0.0	1.419	1.485	1.219	1.216
333	0.7116	0.0	1.008	1.908	0.7116	1.38
334	1.169	0.0	1.568	1.224	1.169	0.8702
335	1.02	0.0	1.308	1.43	1.02	1.189
336	1.158	0.0	1.73	1.545	1.158	1.041
337	0.7823	0.0	1.187	0.8846	0.7823	0.6762
338	0.6451	0.0	0.9978	1.281	0.6451	0.9565
339	0.6659	0.0	1.134	1.601	0.6659	1.01
340	0.5839	0.0	0.9534	1.468	0.5839	1.087
341	1.212	0.0	1.64	1.732	1.212	1.235
342	0.7016	0.0	1.228	1.375	0.7016	0.7734
343	0.9967	0.0	1.313	1.256	0.9967	0.813
344	0.7289	0.0	0.9084	1.196	0.7289	0.793
345	1.003	0.0	1.274	0.8592	1.003	0.7176
346	1.11	0.0	1.501	2.075	1.11	1.569
347	0.6887	0.0	1.114	1.745	0.6887	1.08
348	1.338	0.0	1.654	1.411	1.338	1.049
349	1.144	0.0	1.267	1.726	1.144	1.543
350	0.8463	0.0	1.162	1.847	0.8463	1.313
351	0.7272	0.0	1.157	0.6839	0.7272	0.5906
352	0.7921	0.0	1.242	1.062	0.7921	0.7079
353	0.7339	0.0	1.126	1.31	0.7339	0.8637
354	1.142	0.0	1.453	1.788	1.142	1.137
355	0.8002	0.0	1.429	1.505	0.8002	0.8271
356	0.5345	0.0	0.6558	0.7554	0.5345	0.5702
357	0.9699	0.0	1.134	1.318	0.9699	1.202
358	1.093	0.0	1.397	1.655	1.093	1.317
359	0.8644	0.0	1.372	1.372	0.8644	0.7903
360	0.701	0.0	0.861	1.025	0.701	0.6547
361	1.29	0.0	1.593	1.309	1.29	1.111
362	1.205	0.0	1.593	1.79	1.205	1.458
363	0.8987	0.0	1.492	2.036	0.8987	1.253
364	0.8735	0.0	0.9954	1.394	0.8735	1.174
365	1.112	0.0	1.373	1.15	1.112	0.9217
366	1.29	0.0	1.661	0.9747	1.29	0.8789
367	1.17	0.0	1.607	1.241	1.17	0.891
368	0.4545	0.0	0.7176	1.583	0.4545	1.271
369	0.7221	0.0	1.14	1.398	0.7221	0.9426
370	0.8941	0.0	1.559	1.239	0.8941	0.7785
371	1.333	0.0	1.698	1.709	1.333	1.494
372	0.9236	0.0	1.273	1.49	0.9236	0.8831
373	0.9595	0.0	1.522	1.114	0.9595	0.7009
374	1.09	0.0	1.307	1.322	1.09	1.104
375	1.356	0.0	1.611	1.804	1.356	1.346
376	1.004	0.0	1.581	1.445	1.004	0.8797
377	1.146	0.0	1.543	1.285	1.146	0.9818
378	0.7233	0.0	1.184	1.281	0.7233	0.7835
379	0.6209	0.0	0.9662	1.271	0.6209	0.7726
380	0.7933	0.0	1.3	1.492	0.7933	0.8578
381	1.239	0.0	1.505	1.048	1.239	0.902
382	1.355	0.0	1.709	1.955	1.355	1.615
383	0.9897	0.0	1.358	1.107	0.9897	0.8392
384	0.8101	0.0	1.074	1.052	0.8101	0.8226
385	0.4934	0.0	0.6726	1.031	0.4934	0.6798
386	0.8832	0.0	1.125	1.403	0.8832	1.103
387	0.6687	0.0	1.108	0.9884	0.6687	0.6252
388	1.005	0.0	1.56	1.408	1.005	0.949
389	1.327	0.0	1.595	1.597	1.327	1.138
390	1.218	0.0	1.434	1.611	1.218	1.266
391	1.13	0.0	1.599	1.185	1.13	0.9369
392	1.053	0.0	1.365	1.568	1.053	1.128
393	1.281	0.0	1.463	1.186	1.281	0.9563
394	0.8311	0.0	1.382	0.9293	0.8311	0.6028
395	1.352	0.0	1.54	1.344	1.352	0.9893
396	1.094	0.0	1.43	1.218	1.094	0.8733
397	0.8497	0.0	1.216	1.109	0.8497	0.8563
398	1.224	0.0	1.554	1.832	1.224	1.482
399	1.286	0.0	1.653	1.696	1.286	1.41
400	0.8409	0.0	1.238	1.375	0.8409	0.8922
401	0.9113	0.0	1.094	1.13	0.9113	1.04
402	1.15	0.0	1.337	1.334	1.15	1.065
403	1.347	0.0	1.852	1.628	1.347	1.267
404	1.268	0.0	1.633	1.279	1.268	0.8836
405	1.112	0.0	1.275	0.984	1.112	0.8899
406	1.172	0.0	1.424	1.458	1.172	1.111
407	0.784	0.0	1.192	1.083	0.784	0.887
408	1.064	0.0	1.412	1.05	1.064	0.6753
409	0.972	0.0	1.265	0.9065	0.972	0.7687
410	1.124	0.0	1.667	1.435	1.124	1.097
411	0.9226	0.0	1.395	1.098	0.9226	0.6158
412	0.8631	0.0	1.227	1.146	0.8631	0.8321
413	0.7169	0.0	0.8259	1.234	0.7169	1.239
414	0.6038	0.0	0.7979	1.081	0.6038	0.6778
415	1.156	0.0	1.728	1.684	1.156	1.184
416	0.5198	0.0	0.6679	0.5893	0.5198	0.5183
417	0.758	0.0	1.135	1.294	0.758	0.9334
418	1.116	0.0	1.34	1.278	1.116	1.151
419	1.0	0.0	1.093	1.442	1.0	1.125
420	0.8661	0.0	1.026	1.169	0.8661	1.119
421	0.7444	0.0	1.017	1.584	0.7444	1.142
422	0.7887	0.0	1.315	1.625	0.7887	0.9597
423	0.6788	0.0	0.9411	1.277	0.6788	0.9363
424	1.184	0.0	1.503	1.511	1.184	1.327
425	0.6518	0.0	0.9044	1.535	0.6518	1.138
426	0.9523	0.0	1.507	1.137	0.9523	0.816
427	1.113	0.0	1.364	1.485	1.113	1.136
428	1.148	0.0	1.35	0.9495	1.148	0.8362
429	0.8088	0.0	0.9343	1.255	0.8088	1.105
430	0.8941	0.0	1.16	1.495	0.8941	1.204
431	1.217	0.0	1.589	1.716	1.217	1.337
432	1.215	0.0	1.48	1.483	1.215	1.171
433	1.059	0.0	1.381	1.833	1.059	1.369
434	0.6092	0.0	0.8865	1.424	0.6092	0.8506
435	1.276	0.0	1.628	1.144	1.276	0.7085
436	0.909	0.0	1.02	1.133	0.909	0.9191
437	1.113	0.0	1.403	1.491	1.113	1.142
438	0.8396	0.0	1.207	0.9793	0.8396	0.7462
439	0.9227	0.0	1.06	0.9657	0.9227	0.7818
440	1.19	0.0	1.64	1.383	1.19	1.011
441	0.5517	0.0	0.7489	1.047	0.5517	0.7336
442	0.9142	0.0	1.086	1.142	0.9142	0.7883
443	0.9076	0.0	1.406	1.136	0.9076	0.688
444	1.264	0.0	1.648	1.369	1.264	1.201
445	0.9596	0.0	1.245	1.332	0.9596	0.9261
446	1.024	0.0	1.883	0.9757	1.024	0.6145
447	0.8607	0.0	1.177	2.266	0.8607	1.253
448	0.701	0.0	1.145	1.305	0.701	0.8429
449	0.947	0.0	1.164	1.117	0.947	1.014
450	1.273	0.0	1.562	1.932	1.273	1.373
451	0.6446	0.0	0.9197	1.18	0.6446	0.7025
452	1.13	0.0	1.302	1.567	1.13	1.281
453	0.8313	0.0	1.032	1.474	0.8313	1.262
454	0.4165	0.0	0.5662	1.438	0.4165	0.8842
455	0.5322	0.0	0.7358	0.7537	0.5322	0.5833
456	0.9419	0.0	1.357	1.186	0.9419	0.7613
457	0.8597	0.0	1.406	1.374	0.8597	0.8284
458	1.013	0.0	1.363	1.601	1.013	1.13
459	0.7564	0.0	1.135	1.342	0.7564	0.8198
460	0.5707	0.0	0.8799	1.1	0.5707	0.7097
461	1.105	0.0	1.384	1.066	1.105	0.8551
462	0.8666	0.0	0.9931	1.107	0.8666	0.994
463	1.232	0.0	1.762	1.178	1.232	0.6795
464	0.9448	0.0	1.17	0.8346	0.9448	0.5656
465	1.03	0.0	1.407	1.691	1.03	1.349
466	0.9398	0.0	1.293	1.808	0.9398	1.57
467	0.7544	0.0	1.276	0.8248	0.7544	0.6482
468	0.9075	0.0	1.065	1.694	0.9075	1.525
469	1.285	0.0	1.46	1.348	1.285	1.158
470	1.088	0.0	1.267	1.139	1.088	0.8726
471	1.052	0.0	1.236	1.36	1.052	1.111
472	0.3628	0.0	0.416	1.245	0.3628	1.038
473	0.8604	0.0	1.281	1.071	0.8604	0.7145
474	0.7205	0.0	1.285	1.136	0.7205	0.7372
475	1.496	0.0	1.89	1.741	1.496	1.376
476	0.7337	0.0	1.223	1.028	0.7337	0.7115
477	0.6533	0.0	0.9723	1.346	0.6533	0.8392
478	1.182	0.0	1.293	1.083	1.182	0.9653
479	0.7885	0.0	0.888	1.17	0.7885	0.9119
480	0.9785	0.0	1.493	1.282	0.9785	0.7441
481	1.062	0.0	1.509	1.154	1.062	0.8938
482	0.705	0.0	1.113	1.282	0.705	0.7598
483	1.03	0.0	1.365	1.365	1.03	0.8628
484	0.658	0.0	1.017	0.8824	0.658	0.6638
485	1.303	0.0	1.352	0.8457	1.303	0.6928
486	0.8261	0.0	1.071	1.886	0.8261	1.518
487	0.9495	0.0	1.223	1.412	0.9495	0.957
488	0.6	0.0	0.7465	0.9301	0.6	0.6966
489	0.4577	0.0	0.5772	1.332	0.4577	0.9745
490	1.181	0.0	1.406	1.162	1.181	1.067
491	0.8433	0.0	1.501	1.412	0.8433	0.8248
492	1.445	0.0	1.813	1.795	1.445	1.291
493	1.189	0.0	1.403	1.584	1.189	1.242
494	1.066	0.0	1.346	1.105	1.066	0.9912
495	0.8838	0.0	1.323	0.9486	0.8838	0.7719
496	0.9992	0.0	1.278	1.346	0.9992	1.047
497	1.201	0.0	1.593	1.401	1.201	1.477
498	0.5855	0.0	0.8848	0.9991	0.5855	0.6405
499	1.255	0.0	1.571	1.442	1.255	1.218
500	0.4871	0.0	0.7277	0.8722	0.4871	0.6471
501	0.8133	0.0	1.161	1.404	0.8133	1.119
502	1.139	0.0	1.361	1.5	1.139	1.349
503	0.2847	0.0	0.3605	2.392	0.2847	1.993
504	1.003	0.0	1.356	1.575	1.003	1.024
505	1.296	0.0	1.483	1.073	1.296	0.8213
506	0.7696	0.0	0.8777	1.342	0.7696	1.03
507	0.9815	0.0	1.349	1.901	0.9815	1.387
