Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
499	1.008	0.0	1.178	1.114	1.008	0.9521
500	0.7386	0.0	0.8217	0.9474	0.7386	0.8184
501	0.8199	0.0	0.8069	1.065	0.8199	0.9656
502	1.165	0.0	1.361	1.06	1.165	0.9882
503	0.9857	0.0	1.108	1.162	0.9857	0.9675
504	1.237	0.0	1.543	1.291	1.237	1.107
505	1.116	0.0	1.274	1.024	1.116	0.9203
506	0.8874	0.0	1.003	1.358	0.8874	1.141
507	1.092	0.0	1.306	1.332	1.092	1.242
508	1.078	0.0	1.176	1.36	1.078	1.179
509	1.04	0.0	1.101	1.141	1.04	1.087
510	1.037	0.0	1.255	1.22	1.037	1.051
511	0.4899	0.0	0.7184	1.101	0.4899	1.01
