Step	Loss(S)	Loss(T)	fwd_S	fwd_T	rev_S	rev_T
333	0.0	0.4997	1.22	0.778	1.185	0.8607
334	0.0	0.4897	1.072	0.8686	1.063	0.786
335	0.0	0.878	0.8146	1.798	0.7057	1.677
336	0.0	0.8716	1.32	2.018	1.257	1.49
337	0.0	0.4749	0.9972	0.8176	0.9878	0.7919
338	0.0	0.5147	0.9841	0.8186	0.9316	0.902
339	0.0	0.471	1.037	0.8534	0.9052	0.731
340	0.0	0.3716	0.9405	0.7466	0.7295	0.5353
341	0.0	0.8583	1.653	1.879	1.458	1.52
342	0.0	0.8306	0.6571	1.991	0.5745	1.506
343	0.0	0.5706	0.7376	0.981	0.7771	0.9953
344	0.0	0.327	1.136	0.6206	1.084	0.5236
345	0.0	0.7148	1.484	1.42	1.297	1.212
346	0.0	0.5288	0.9222	0.8641	0.9058	0.9014
347	0.0	0.5487	0.9381	0.961	0.8924	1.038
348	0.0	0.6129	0.9595	1.117	1.101	0.9463
349	0.0	0.6181	0.6382	1.083	0.5923	1.105
350	0.0	0.6968	1.007	1.294	1.128	1.179
351	0.0	0.7066	1.764	1.969	1.013	1.06
352	0.0	0.8031	1.179	1.655	1.163	1.412
353	0.0	0.4579	1.056	0.7135	0.9565	0.7155
354	0.0	0.4655	1.352	0.8427	1.134	0.6763
355	0.0	0.7351	1.166	1.395	0.9838	1.4
356	0.0	0.4901	0.9266	0.9688	0.6903	0.7327
357	0.0	0.4669	1.79	0.883	1.442	0.7502
358	0.0	0.5428	0.9575	0.9481	0.9386	1.014
359	0.0	0.5595	0.7208	0.9037	0.7411	0.9779
360	0.0	0.7945	1.373	1.441	1.479	1.342
361	0.0	0.7472	1.81	1.336	1.504	1.233
362	0.0	0.6112	1.001	1.015	1.011	1.029
363	0.0	0.8384	1.161	1.53	1.074	1.645
364	0.0	0.585	1.058	1.016	0.9127	0.9691
365	0.0	0.6051	1.014	0.9347	0.8819	0.9955
366	0.0	0.5207	0.7533	0.8897	0.6534	0.8302
367	0.0	0.5966	1.092	0.9923	0.9446	0.9479
368	0.0	0.7319	1.115	1.44	1.134	1.223
369	0.0	0.4874	1.0	0.9081	0.7453	0.6939
370	0.0	0.4993	1.413	0.89	1.184	0.7871
371	0.0	0.6973	0.9869	1.242	0.9894	1.308
372	0.0	0.5556	0.8148	1.148	0.7419	0.9077
373	0.0	0.5981	0.7249	1.253	0.7339	1.259
374	0.0	0.5791	0.7089	0.9645	0.6318	0.9433
375	0.0	0.6328	1.298	1.051	1.322	1.092
376	0.0	0.8114	1.286	1.478	1.26	1.411
377	0.0	0.6807	1.223	1.332	0.9113	1.041
378	0.0	0.4532	0.934	0.7103	0.9469	0.767
379	0.0	0.6735	0.941	1.117	0.8701	1.149
380	0.0	0.7059	1.176	1.342	1.124	1.161
381	0.0	0.4696	0.795	0.8085	0.6247	0.7594
382	0.0	0.6172	1.181	1.082	1.053	1.009
383	0.0	0.699	0.8986	1.155	0.679	1.196
384	0.0	0.5277	1.647	0.9664	0.9159	0.8392
385	0.0	0.4213	1.204	0.8102	0.8389	0.6119
386	0.0	0.7051	1.387	1.664	1.398	1.484
387	0.0	0.7573	1.451	2.432	1.215	1.306
388	0.0	0.7537	0.8816	1.414	0.9488	1.273
389	0.0	0.7593	1.604	1.504	1.312	1.257
390	0.0	0.6941	0.9796	1.21	0.8385	1.206
391	0.0	0.7311	1.475	1.441	1.36	1.274
392	0.0	0.4616	1.208	0.8374	1.28	0.7617
393	0.0	0.8153	1.447	1.535	1.357	1.462
394	0.0	0.7983	1.537	1.802	1.17	1.29
395	0.0	0.7739	0.7469	1.344	0.6391	1.479
396	0.0	0.4729	1.203	0.9872	1.097	0.7431
397	0.0	0.4617	1.01	0.7857	0.9964	0.7459
398	0.0	0.6152	0.6255	0.9886	0.525	1.136
399	0.0	0.63	0.9655	1.121	0.8937	1.053
400	0.0	0.706	1.601	1.199	1.734	1.513
401	0.0	0.7541	1.571	1.772	1.354	1.366
402	0.0	0.5972	1.337	1.041	1.186	0.9806
403	0.0	0.492	0.8004	0.8092	0.753	0.7594
404	0.0	0.5437	1.049	0.9392	0.9995	0.9566
405	0.0	0.3949	1.57	0.9049	0.831	0.6144
